[2020-08-08T13:35:25.618+0300][3.743s][info][gc] GC(79) Pause Young (Allocation Failure) 271M->135M(494M) 0.399ms
[2020-08-08T13:35:25.646+0300][3.772s][info][gc] GC(80) Pause Young (Allocation Failure) 271M->135M(494M) 0.443ms
[2020-08-08T13:35:25.667+0300][3.793s][info][gc] GC(81) Pause Young (Allocation Failure) 271M->135M(494M) 0.231ms
[2020-08-08T13:35:25.689+0300][3.814s][info][gc] GC(82) Pause Young (Allocation Failure) 271M->135M(494M) 0.246ms
[2020-08-08T13:35:25.716+0300][3.842s][info][gc] GC(83) Pause Young (Allocation Failure) 272M->135M(494M) 0.367ms
[2020-08-08T13:35:25.739+0300][3.865s][info][gc] GC(84) Pause Young (Allocation Failure) 270M->135M(494M) 0.343ms
[2020-08-08T13:35:25.760+0300][3.885s][info][gc] GC(85) Pause Young (Allocation Failure) 270M->135M(494M) 0.370ms
[2020-08-08T13:35:25.783+0300][3.909s][info][gc] GC(86) Pause Young (Allocation Failure) 271M->135M(494M) 0.354ms
[2020-08-08T13:35:25.807+0300][3.932s][info][gc] GC(87) Pause Young (Allocation Failure) 271M->135M(494M) 0.402ms
[2020-08-08T13:35:25.830+0300][3.956s][info][gc] GC(88) Pause Young (Allocation Failure) 271M->135M(494M) 0.592ms
[2020-08-08T13:35:25.855+0300][3.981s][info][gc] GC(89) Pause Young (Allocation Failure) 271M->135M(494M) 0.353ms
[2020-08-08T13:35:25.878+0300][4.004s][info][gc] GC(90) Pause Young (Allocation Failure) 271M->135M(494M) 0.375ms
[2020-08-08T13:35:25.912+0300][4.037s][info][gc] GC(91) Pause Young (Allocation Failure) 271M->135M(494M) 0.398ms
[2020-08-08T13:35:25.943+0300][4.068s][info][gc] GC(92) Pause Young (Allocation Failure) 270M->135M(494M) 0.505ms
[2020-08-08T13:35:25.976+0300][4.101s][info][gc] GC(93) Pause Young (Allocation Failure) 270M->135M(494M) 0.565ms
[2020-08-08T13:35:26.009+0300][4.134s][info][gc] GC(94) Pause Young (Allocation Failure) 271M->135M(494M) 0.395ms
[2020-08-08T13:35:26.033+0300][4.159s][info][gc] GC(95) Pause Young (Allocation Failure) 271M->135M(494M) 0.360ms
[2020-08-08T13:35:26.057+0300][4.182s][info][gc] GC(96) Pause Young (Allocation Failure) 271M->135M(494M) 0.418ms
[2020-08-08T13:35:26.078+0300][4.203s][info][gc] GC(97) Pause Young (Allocation Failure) 271M->135M(494M) 0.414ms
[2020-08-08T13:35:26.100+0300][4.226s][info][gc] GC(98) Pause Young (Allocation Failure) 271M->135M(494M) 0.355ms
[2020-08-08T13:35:26.121+0300][4.247s][info][gc] GC(99) Pause Young (Allocation Failure) 271M->135M(494M) 0.242ms
[2020-08-08T13:35:26.141+0300][4.267s][info][gc] GC(100) Pause Young (Allocation Failure) 271M->135M(494M) 0.245ms
[2020-08-08T13:35:26.163+0300][4.289s][info][gc] GC(101) Pause Young (Allocation Failure) 271M->135M(494M) 0.255ms
[2020-08-08T13:35:26.186+0300][4.312s][info][gc] GC(102) Pause Young (Allocation Failure) 271M->135M(494M) 0.301ms
[2020-08-08T13:35:26.209+0300][4.335s][info][gc] GC(103) Pause Young (Allocation Failure) 271M->135M(494M) 0.230ms
[2020-08-08T13:35:26.234+0300][4.359s][info][gc] GC(104) Pause Young (Allocation Failure) 271M->135M(494M) 0.259ms
[2020-08-08T13:35:26.260+0300][4.385s][info][gc] GC(105) Pause Young (Allocation Failure) 271M->135M(494M) 0.234ms
[2020-08-08T13:35:26.285+0300][4.411s][info][gc] GC(106) Pause Young (Allocation Failure) 271M->135M(494M) 0.287ms
[2020-08-08T13:35:26.310+0300][4.435s][info][gc] GC(107) Pause Young (Allocation Failure) 271M->135M(494M) 0.277ms
[2020-08-08T13:35:26.333+0300][4.459s][info][gc] GC(108) Pause Young (Allocation Failure) 271M->135M(494M) 0.236ms
[2020-08-08T13:35:26.355+0300][4.481s][info][gc] GC(109) Pause Young (Allocation Failure) 271M->135M(494M) 0.247ms
