[2020-08-08T13:29:27.227+0300][0.033s][info][gc] Using Serial
[2020-08-08T13:29:27.682+0300][0.488s][info][gc] GC(0) Pause Young (Allocation Failure) 136M->126M(494M) 161.899ms
[2020-08-08T13:29:29.859+0300][2.665s][info][gc] GC(32) Pause Young (Allocation Failure) 271M->135M(494M) 0.778ms
[2020-08-08T13:29:29.887+0300][2.693s][info][gc] GC(33) Pause Young (Allocation Failure) 270M->135M(494M) 0.782ms
[2020-08-08T13:29:29.915+0300][2.721s][info][gc] GC(34) Pause Young (Allocation Failure) 271M->135M(494M) 0.765ms
[2020-08-08T13:29:29.942+0300][2.748s][info][gc] GC(35) Pause Young (Allocation Failure) 271M->135M(494M) 1.056ms
[2020-08-08T13:29:29.968+0300][2.775s][info][gc] GC(36) Pause Young (Allocation Failure) 271M->135M(494M) 1.069ms
[2020-08-08T13:29:29.998+0300][2.804s][info][gc] GC(37) Pause Young (Allocation Failure) 271M->135M(494M) 1.024ms
[2020-08-08T13:29:30.025+0300][2.832s][info][gc] GC(38) Pause Young (Allocation Failure) 270M->135M(494M) 0.958ms
[2020-08-08T13:29:30.055+0300][2.862s][info][gc] GC(39) Pause Young (Allocation Failure) 270M->135M(494M) 1.572ms
[2020-08-08T13:29:30.085+0300][2.892s][info][gc] GC(40) Pause Young (Allocation Failure) 271M->135M(494M) 0.915ms
[2020-08-08T13:29:30.117+0300][2.923s][info][gc] GC(41) Pause Young (Allocation Failure) 271M->135M(494M) 1.202ms
[2020-08-08T13:29:30.155+0300][2.961s][info][gc] GC(42) Pause Young (Allocation Failure) 271M->135M(494M) 1.068ms
[2020-08-08T13:29:30.180+0300][2.986s][info][gc] GC(43) Pause Young (Allocation Failure) 271M->135M(494M) 0.898ms
[2020-08-08T13:29:30.203+0300][3.009s][info][gc] GC(44) Pause Young (Allocation Failure) 271M->135M(494M) 0.875ms
[2020-08-08T13:29:30.226+0300][3.032s][info][gc] GC(45) Pause Young (Allocation Failure) 271M->135M(494M) 0.883ms
[2020-08-08T13:29:30.248+0300][3.054s][info][gc] GC(46) Pause Young (Allocation Failure) 271M->135M(494M) 0.899ms
[2020-08-08T13:29:30.272+0300][3.078s][info][gc] GC(47) Pause Young (Allocation Failure) 271M->135M(494M) 1.035ms
[2020-08-08T13:29:30.294+0300][3.101s][info][gc] GC(48) Pause Young (Allocation Failure) 271M->135M(494M) 1.065ms
[2020-08-08T13:29:30.317+0300][3.123s][info][gc] GC(49) Pause Young (Allocation Failure) 271M->135M(494M) 0.795ms
[2020-08-08T13:29:30.340+0300][3.147s][info][gc] GC(50) Pause Young (Allocation Failure) 271M->135M(494M) 0.800ms
[2020-08-08T13:29:30.364+0300][3.170s][info][gc] GC(51) Pause Young (Allocation Failure) 271M->135M(494M) 0.635ms
[2020-08-08T13:29:30.385+0300][3.192s][info][gc] GC(52) Pause Young (Allocation Failure) 271M->135M(494M) 0.490ms
[2020-08-08T13:29:30.408+0300][3.215s][info][gc] GC(53) Pause Young (Allocation Failure) 271M->135M(494M) 0.327ms
[2020-08-08T13:29:30.430+0300][3.236s][info][gc] GC(54) Pause Young (Allocation Failure) 271M->135M(494M) 0.265ms
[2020-08-08T13:29:30.451+0300][3.257s][info][gc] GC(55) Pause Young (Allocation Failure) 271M->135M(494M) 0.258ms
[2020-08-08T13:29:30.472+0300][3.278s][info][gc] GC(56) Pause Young (Allocation Failure) 271M->135M(494M) 0.331ms
[2020-08-08T13:29:30.497+0300][3.304s][info][gc] GC(57) Pause Young (Allocation Failure) 271M->135M(494M) 0.261ms
[2020-08-08T13:29:30.522+0300][3.328s][info][gc] GC(58) Pause Young (Allocation Failure) 271M->135M(494M) 0.442ms
[2020-08-08T13:29:30.546+0300][3.353s][info][gc] GC(59) Pause Young (Allocation Failure) 271M->135M(494M) 0.266ms
[2020-08-08T13:29:30.571+0300][3.377s][info][gc] GC(60) Pause Young (Allocation Failure) 271M->135M(494M) 0.459ms
[2020-08-08T13:29:30.594+0300][3.400s][info][gc] GC(61) Pause Young (Allocation Failure) 271M->135M(494M) 0.255ms
[2020-08-08T13:29:30.617+0300][3.423s][info][gc] GC(62) Pause Young (Allocation Failure) 271M->135M(494M) 0.255ms
[2020-08-08T13:29:30.644+0300][3.451s][info][gc] GC(63) Pause Young (Allocation Failure) 271M->135M(494M) 0.291ms
[2020-08-08T13:29:30.666+0300][3.472s][info][gc] GC(64) Pause Young (Allocation Failure) 271M->135M(494M) 0.259ms
[2020-08-08T13:29:30.687+0300][3.493s][info][gc] GC(65) Pause Young (Allocation Failure) 271M->135M(494M) 0.253ms
[2020-08-08T13:29:30.707+0300][3.514s][info][gc] GC(66) Pause Young (Allocation Failure) 271M->135M(494M) 0.246ms
[2020-08-08T13:29:30.731+0300][3.538s][info][gc] GC(67) Pause Young (Allocation Failure) 271M->135M(494M) 0.246ms
[2020-08-08T13:29:30.753+0300][3.560s][info][gc] GC(68) Pause Young (Allocation Failure) 271M->135M(494M) 0.247ms
[2020-08-08T13:29:30.779+0300][3.585s][info][gc] GC(69) Pause Young (Allocation Failure) 271M->135M(494M) 0.262ms
[2020-08-08T13:29:30.803+0300][3.609s][info][gc] GC(70) Pause Young (Allocation Failure) 271M->135M(494M) 0.343ms
[2020-08-08T13:29:30.825+0300][3.632s][info][gc] GC(71) Pause Young (Allocation Failure) 271M->135M(494M) 0.245ms
[2020-08-08T13:29:30.846+0300][3.653s][info][gc] GC(72) Pause Young (Allocation Failure) 271M->135M(494M) 0.254ms
[2020-08-08T13:29:30.869+0300][3.676s][info][gc] GC(73) Pause Young (Allocation Failure) 271M->135M(494M) 0.245ms
[2020-08-08T13:29:30.892+0300][3.698s][info][gc] GC(74) Pause Young (Allocation Failure) 271M->135M(494M) 0.438ms
[2020-08-08T13:29:30.915+0300][3.722s][info][gc] GC(75) Pause Young (Allocation Failure) 271M->135M(494M) 0.244ms
[2020-08-08T13:29:30.941+0300][3.748s][info][gc] GC(76) Pause Young (Allocation Failure) 271M->135M(494M) 0.577ms
[2020-08-08T13:29:30.967+0300][3.774s][info][gc] GC(77) Pause Young (Allocation Failure) 271M->135M(494M) 0.256ms
[2020-08-08T13:29:30.995+0300][3.802s][info][gc] GC(78) Pause Young (Allocation Failure) 271M->135M(494M) 0.230ms
[2020-08-08T13:29:31.019+0300][3.826s][info][gc] GC(79) Pause Young (Allocation Failure) 271M->135M(494M) 0.360ms
[2020-08-08T13:29:31.047+0300][3.853s][info][gc] GC(80) Pause Young (Allocation Failure) 272M->135M(494M) 0.419ms
[2020-08-08T13:29:31.069+0300][3.876s][info][gc] GC(81) Pause Young (Allocation Failure) 270M->135M(494M) 0.423ms
[2020-08-08T13:29:31.090+0300][3.897s][info][gc] GC(82) Pause Young (Allocation Failure) 270M->135M(494M) 0.373ms
[2020-08-08T13:29:31.113+0300][3.920s][info][gc] GC(83) Pause Young (Allocation Failure) 271M->135M(494M) 0.355ms
[2020-08-08T13:29:31.138+0300][3.945s][info][gc] GC(84) Pause Young (Allocation Failure) 271M->135M(494M) 0.446ms
[2020-08-08T13:29:31.161+0300][3.968s][info][gc] GC(85) Pause Young (Allocation Failure) 271M->135M(494M) 0.547ms
[2020-08-08T13:29:31.186+0300][3.993s][info][gc] GC(86) Pause Young (Allocation Failure) 271M->135M(494M) 0.352ms
[2020-08-08T13:29:31.213+0300][4.020s][info][gc] GC(87) Pause Young (Allocation Failure) 271M->135M(494M) 0.362ms
[2020-08-08T13:29:31.240+0300][4.046s][info][gc] GC(88) Pause Young (Allocation Failure) 271M->135M(494M) 0.356ms
[2020-08-08T13:29:31.262+0300][4.069s][info][gc] GC(89) Pause Young (Allocation Failure) 271M->135M(494M) 0.356ms
[2020-08-08T13:29:31.284+0300][4.090s][info][gc] GC(90) Pause Young (Allocation Failure) 271M->135M(494M) 0.453ms
[2020-08-08T13:29:31.305+0300][4.112s][info][gc] GC(91) Pause Young (Allocation Failure) 271M->135M(494M) 0.405ms
[2020-08-08T13:29:31.326+0300][4.133s][info][gc] GC(92) Pause Young (Allocation Failure) 271M->135M(494M) 0.351ms
[2020-08-08T13:29:31.347+0300][4.154s][info][gc] GC(93) Pause Young (Allocation Failure) 271M->135M(494M) 0.423ms
[2020-08-08T13:29:31.373+0300][4.179s][info][gc] GC(94) Pause Young (Allocation Failure) 271M->135M(494M) 0.428ms
[2020-08-08T13:29:31.397+0300][4.204s][info][gc] GC(95) Pause Young (Allocation Failure) 271M->135M(494M) 0.626ms
[2020-08-08T13:29:31.425+0300][4.232s][info][gc] GC(96) Pause Young (Allocation Failure) 271M->135M(494M) 0.661ms
[2020-08-08T13:29:31.452+0300][4.259s][info][gc] GC(97) Pause Young (Allocation Failure) 271M->135M(494M) 0.241ms
[2020-08-08T13:29:31.476+0300][4.282s][info][gc] GC(98) Pause Young (Allocation Failure) 271M->135M(494M) 0.242ms
[2020-08-08T13:29:31.498+0300][4.304s][info][gc] GC(99) Pause Young (Allocation Failure) 271M->135M(494M) 0.239ms
[2020-08-08T13:29:31.520+0300][4.326s][info][gc] GC(100) Pause Young (Allocation Failure) 271M->135M(494M) 0.237ms
[2020-08-08T13:29:31.541+0300][4.348s][info][gc] GC(101) Pause Young (Allocation Failure) 271M->135M(494M) 0.240ms
[2020-08-08T13:29:31.568+0300][4.374s][info][gc] GC(102) Pause Young (Allocation Failure) 271M->135M(494M) 0.258ms
[2020-08-08T13:29:31.592+0300][4.399s][info][gc] GC(103) Pause Young (Allocation Failure) 271M->135M(494M) 0.243ms
[2020-08-08T13:29:31.620+0300][4.427s][info][gc] GC(104) Pause Young (Allocation Failure) 271M->135M(494M) 0.253ms
[2020-08-08T13:29:31.652+0300][4.458s][info][gc] GC(105) Pause Young (Allocation Failure) 271M->135M(494M) 0.292ms
[2020-08-08T13:29:31.676+0300][4.482s][info][gc] GC(106) Pause Young (Allocation Failure) 271M->135M(494M) 0.243ms
[2020-08-08T13:29:31.698+0300][4.504s][info][gc] GC(107) Pause Young (Allocation Failure) 271M->135M(494M) 0.277ms
[2020-08-08T13:29:31.719+0300][4.525s][info][gc] GC(108) Pause Young (Allocation Failure) 271M->135M(494M) 0.278ms
[2020-08-08T13:29:31.741+0300][4.548s][info][gc] GC(109) Pause Young (Allocation Failure) 271M->135M(494M) 0.237ms
[2020-08-08T13:29:31.762+0300][4.569s][info][gc] GC(110) Pause Young (Allocation Failure) 271M->135M(494M) 0.241ms
[2020-08-08T13:29:31.786+0300][4.592s][info][gc] GC(111) Pause Young (Allocation Failure) 271M->135M(494M) 0.385ms
[2020-08-08T13:29:31.809+0300][4.615s][info][gc] GC(112) Pause Young (Allocation Failure) 271M->135M(494M) 0.261ms
[2020-08-08T13:29:31.834+0300][4.640s][info][gc] GC(113) Pause Young (Allocation Failure) 271M->135M(494M) 0.254ms
[2020-08-08T13:29:31.858+0300][4.665s][info][gc] GC(114) Pause Young (Allocation Failure) 271M->135M(494M) 0.231ms
[2020-08-08T13:29:31.883+0300][4.689s][info][gc] GC(115) Pause Young (Allocation Failure) 271M->135M(494M) 0.276ms
[2020-08-08T13:29:31.905+0300][4.712s][info][gc] GC(116) Pause Young (Allocation Failure) 271M->135M(494M) 0.263ms
[2020-08-08T13:29:31.928+0300][4.734s][info][gc] GC(117) Pause Young (Allocation Failure) 271M->135M(494M) 0.232ms
[2020-08-08T13:29:31.949+0300][4.755s][info][gc] GC(118) Pause Young (Allocation Failure) 271M->135M(494M) 0.252ms
[2020-08-08T13:29:31.971+0300][4.778s][info][gc] GC(119) Pause Young (Allocation Failure) 271M->135M(494M) 0.359ms
[2020-08-08T13:29:31.995+0300][4.801s][info][gc] GC(120) Pause Young (Allocation Failure) 271M->135M(494M) 0.291ms
[2020-08-08T13:29:32.020+0300][4.826s][info][gc] GC(121) Pause Young (Allocation Failure) 271M->135M(494M) 0.264ms
[2020-08-08T13:29:32.046+0300][4.853s][info][gc] GC(122) Pause Young (Allocation Failure) 272M->136M(494M) 0.306ms
[2020-08-08T13:29:32.072+0300][4.879s][info][gc] GC(123) Pause Young (Allocation Failure) 270M->136M(494M) 0.280ms
[2020-08-08T13:29:32.099+0300][4.905s][info][gc] GC(124) Pause Young (Allocation Failure) 270M->136M(494M) 0.628ms
[2020-08-08T13:29:32.134+0300][4.941s][info][gc] GC(125) Pause Young (Allocation Failure) 271M->136M(494M) 0.305ms
[2020-08-08T13:29:32.166+0300][4.972s][info][gc] GC(126) Pause Young (Allocation Failure) 271M->136M(494M) 0.291ms
[2020-08-08T13:29:32.199+0300][5.006s][info][gc] GC(127) Pause Young (Allocation Failure) 271M->136M(494M) 0.294ms
[2020-08-08T13:29:32.228+0300][5.034s][info][gc] GC(128) Pause Young (Allocation Failure) 271M->136M(494M) 0.280ms
[2020-08-08T13:29:32.251+0300][5.058s][info][gc] GC(129) Pause Young (Allocation Failure) 271M->136M(494M) 0.279ms
[2020-08-08T13:29:32.274+0300][5.081s][info][gc] GC(130) Pause Young (Allocation Failure) 271M->136M(494M) 0.296ms
[2020-08-08T13:29:32.295+0300][5.101s][info][gc] GC(131) Pause Young (Allocation Failure) 271M->136M(494M) 0.307ms
[2020-08-08T13:29:32.319+0300][5.125s][info][gc] GC(132) Pause Young (Allocation Failure) 271M->136M(494M) 0.359ms
[2020-08-08T13:29:32.342+0300][5.148s][info][gc] GC(133) Pause Young (Allocation Failure) 271M->136M(494M) 0.302ms
[2020-08-08T13:29:32.363+0300][5.170s][info][gc] GC(134) Pause Young (Allocation Failure) 271M->136M(494M) 0.282ms
[2020-08-08T13:29:32.384+0300][5.190s][info][gc] GC(135) Pause Young (Allocation Failure) 271M->136M(494M) 0.395ms
[2020-08-08T13:29:32.406+0300][5.213s][info][gc] GC(136) Pause Young (Allocation Failure) 271M->136M(494M) 0.286ms
[2020-08-08T13:29:32.428+0300][5.234s][info][gc] GC(137) Pause Young (Allocation Failure) 271M->136M(494M) 0.309ms
[2020-08-08T13:29:32.449+0300][5.256s][info][gc] GC(138) Pause Young (Allocation Failure) 271M->136M(494M) 0.238ms
[2020-08-08T13:29:32.475+0300][5.281s][info][gc] GC(139) Pause Young (Allocation Failure) 271M->136M(494M) 0.234ms
[2020-08-08T13:29:32.497+0300][5.304s][info][gc] GC(140) Pause Young (Allocation Failure) 271M->136M(494M) 0.235ms
[2020-08-08T13:29:32.523+0300][5.329s][info][gc] GC(141) Pause Young (Allocation Failure) 271M->136M(494M) 0.318ms
[2020-08-08T13:29:32.545+0300][5.351s][info][gc] GC(142) Pause Young (Allocation Failure) 271M->136M(494M) 0.231ms
[2020-08-08T13:29:32.569+0300][5.375s][info][gc] GC(143) Pause Young (Allocation Failure) 271M->136M(494M) 0.237ms
[2020-08-08T13:29:32.590+0300][5.397s][info][gc] GC(144) Pause Young (Allocation Failure) 271M->136M(494M) 0.256ms
[2020-08-08T13:29:32.612+0300][5.418s][info][gc] GC(145) Pause Young (Allocation Failure) 271M->136M(494M) 0.243ms
[2020-08-08T13:29:32.635+0300][5.442s][info][gc] GC(146) Pause Young (Allocation Failure) 271M->136M(494M) 0.234ms
[2020-08-08T13:29:32.658+0300][5.464s][info][gc] GC(147) Pause Young (Allocation Failure) 271M->136M(494M) 0.254ms
[2020-08-08T13:29:32.681+0300][5.488s][info][gc] GC(148) Pause Young (Allocation Failure) 271M->136M(494M) 0.232ms
[2020-08-08T13:29:32.707+0300][5.514s][info][gc] GC(149) Pause Young (Allocation Failure) 271M->136M(494M) 0.262ms
[2020-08-08T13:29:32.733+0300][5.540s][info][gc] GC(150) Pause Young (Allocation Failure) 271M->136M(494M) 0.238ms
[2020-08-08T13:29:32.759+0300][5.565s][info][gc] GC(151) Pause Young (Allocation Failure) 271M->136M(494M) 0.243ms
[2020-08-08T13:29:32.786+0300][5.592s][info][gc] GC(152) Pause Young (Allocation Failure) 271M->136M(494M) 0.238ms
[2020-08-08T13:29:32.808+0300][5.615s][info][gc] GC(153) Pause Young (Allocation Failure) 271M->136M(494M) 0.279ms
[2020-08-08T13:29:32.830+0300][5.636s][info][gc] GC(154) Pause Young (Allocation Failure) 271M->136M(494M) 0.234ms
[2020-08-08T13:29:32.851+0300][5.658s][info][gc] GC(155) Pause Young (Allocation Failure) 271M->136M(494M) 0.234ms
[2020-08-08T13:29:32.874+0300][5.680s][info][gc] GC(156) Pause Young (Allocation Failure) 271M->136M(494M) 0.238ms
[2020-08-08T13:29:32.895+0300][5.702s][info][gc] GC(157) Pause Young (Allocation Failure) 271M->136M(494M) 0.247ms
[2020-08-08T13:29:32.916+0300][5.722s][info][gc] GC(158) Pause Young (Allocation Failure) 271M->136M(494M) 0.234ms
[2020-08-08T13:29:32.943+0300][5.749s][info][gc] GC(159) Pause Young (Allocation Failure) 271M->136M(494M) 0.229ms
[2020-08-08T13:29:32.966+0300][5.772s][info][gc] GC(160) Pause Young (Allocation Failure) 271M->136M(494M) 0.425ms
[2020-08-08T13:29:32.993+0300][5.799s][info][gc] GC(161) Pause Young (Allocation Failure) 271M->136M(494M) 0.250ms
[2020-08-08T13:29:33.019+0300][5.826s][info][gc] GC(162) Pause Young (Allocation Failure) 271M->136M(494M) 0.272ms
[2020-08-08T13:29:33.041+0300][5.847s][info][gc] GC(163) Pause Young (Allocation Failure) 271M->136M(494M) 0.271ms
[2020-08-08T13:29:33.070+0300][5.876s][info][gc] GC(164) Pause Young (Allocation Failure) 271M->136M(494M) 0.284ms
[2020-08-08T13:29:33.092+0300][5.898s][info][gc] GC(165) Pause Young (Allocation Failure) 270M->136M(494M) 0.250ms
[2020-08-08T13:29:33.113+0300][5.919s][info][gc] GC(166) Pause Young (Allocation Failure) 270M->136M(494M) 0.245ms
[2020-08-08T13:29:33.135+0300][5.942s][info][gc] GC(167) Pause Young (Allocation Failure) 271M->136M(494M) 0.246ms
[2020-08-08T13:29:33.160+0300][5.966s][info][gc] GC(168) Pause Young (Allocation Failure) 271M->136M(494M) 0.240ms
[2020-08-08T13:29:33.184+0300][5.990s][info][gc] GC(169) Pause Young (Allocation Failure) 271M->136M(494M) 0.256ms
[2020-08-08T13:29:33.210+0300][6.016s][info][gc] GC(170) Pause Young (Allocation Failure) 271M->136M(494M) 0.251ms
[2020-08-08T13:29:33.236+0300][6.042s][info][gc] GC(171) Pause Young (Allocation Failure) 271M->136M(494M) 0.301ms
[2020-08-08T13:29:33.259+0300][6.065s][info][gc] GC(172) Pause Young (Allocation Failure) 271M->136M(494M) 0.239ms
[2020-08-08T13:29:33.281+0300][6.088s][info][gc] GC(173) Pause Young (Allocation Failure) 271M->136M(494M) 0.246ms
[2020-08-08T13:29:33.303+0300][6.110s][info][gc] GC(174) Pause Young (Allocation Failure) 271M->136M(494M) 0.235ms
[2020-08-08T13:29:33.326+0300][6.133s][info][gc] GC(175) Pause Young (Allocation Failure) 271M->136M(494M) 0.239ms
[2020-08-08T13:29:33.348+0300][6.154s][info][gc] GC(176) Pause Young (Allocation Failure) 271M->136M(494M) 0.305ms
[2020-08-08T13:29:33.369+0300][6.175s][info][gc] GC(177) Pause Young (Allocation Failure) 271M->136M(494M) 0.248ms
[2020-08-08T13:29:33.394+0300][6.200s][info][gc] GC(178) Pause Young (Allocation Failure) 271M->136M(494M) 0.266ms
[2020-08-08T13:29:33.428+0300][6.235s][info][gc] GC(179) Pause Young (Allocation Failure) 271M->136M(494M) 0.257ms
[2020-08-08T13:29:33.454+0300][6.260s][info][gc] GC(180) Pause Young (Allocation Failure) 271M->136M(494M) 0.233ms
[2020-08-08T13:29:33.478+0300][6.285s][info][gc] GC(181) Pause Young (Allocation Failure) 271M->136M(494M) 0.251ms
[2020-08-08T13:29:33.502+0300][6.308s][info][gc] GC(182) Pause Young (Allocation Failure) 271M->136M(494M) 0.269ms
[2020-08-08T13:29:33.525+0300][6.332s][info][gc] GC(183) Pause Young (Allocation Failure) 271M->136M(494M) 0.230ms
[2020-08-08T13:29:33.547+0300][6.354s][info][gc] GC(184) Pause Young (Allocation Failure) 271M->136M(494M) 0.238ms
[2020-08-08T13:29:33.572+0300][6.378s][info][gc] GC(185) Pause Young (Allocation Failure) 271M->136M(494M) 0.296ms
[2020-08-08T13:29:33.594+0300][6.401s][info][gc] GC(186) Pause Young (Allocation Failure) 271M->136M(494M) 0.256ms
[2020-08-08T13:29:33.622+0300][6.428s][info][gc] GC(187) Pause Young (Allocation Failure) 271M->136M(494M) 0.371ms
[2020-08-08T13:29:33.649+0300][6.455s][info][gc] GC(188) Pause Young (Allocation Failure) 271M->136M(494M) 0.409ms
[2020-08-08T13:29:33.677+0300][6.484s][info][gc] GC(189) Pause Young (Allocation Failure) 271M->136M(494M) 0.233ms
[2020-08-08T13:29:33.702+0300][6.509s][info][gc] GC(190) Pause Young (Allocation Failure) 271M->136M(494M) 0.236ms
[2020-08-08T13:29:33.724+0300][6.530s][info][gc] GC(191) Pause Young (Allocation Failure) 271M->136M(494M) 0.251ms
[2020-08-08T13:29:33.746+0300][6.552s][info][gc] GC(192) Pause Young (Allocation Failure) 271M->136M(494M) 0.240ms
[2020-08-08T13:29:33.766+0300][6.572s][info][gc] GC(193) Pause Young (Allocation Failure) 271M->136M(494M) 0.244ms
[2020-08-08T13:29:33.787+0300][6.593s][info][gc] GC(194) Pause Young (Allocation Failure) 271M->136M(494M) 0.244ms
[2020-08-08T13:29:33.808+0300][6.615s][info][gc] GC(195) Pause Young (Allocation Failure) 271M->136M(494M) 0.247ms
[2020-08-08T13:29:33.829+0300][6.636s][info][gc] GC(196) Pause Young (Allocation Failure) 271M->136M(494M) 0.241ms
[2020-08-08T13:29:33.852+0300][6.659s][info][gc] GC(197) Pause Young (Allocation Failure) 271M->136M(494M) 0.276ms
[2020-08-08T13:29:33.877+0300][6.683s][info][gc] GC(198) Pause Young (Allocation Failure) 271M->136M(494M) 0.239ms
[2020-08-08T13:29:33.900+0300][6.707s][info][gc] GC(199) Pause Young (Allocation Failure) 271M->136M(494M) 0.277ms
[2020-08-08T13:29:33.927+0300][6.734s][info][gc] GC(200) Pause Young (Allocation Failure) 271M->136M(494M) 0.324ms
[2020-08-08T13:29:33.951+0300][6.758s][info][gc] GC(201) Pause Young (Allocation Failure) 271M->136M(494M) 0.240ms
[2020-08-08T13:29:33.972+0300][6.779s][info][gc] GC(202) Pause Young (Allocation Failure) 271M->136M(494M) 0.241ms
[2020-08-08T13:29:33.994+0300][6.801s][info][gc] GC(203) Pause Young (Allocation Failure) 271M->136M(494M) 0.239ms
[2020-08-08T13:29:34.014+0300][6.821s][info][gc] GC(204) Pause Young (Allocation Failure) 271M->136M(494M) 0.242ms
[2020-08-08T13:29:34.035+0300][6.841s][info][gc] GC(205) Pause Young (Allocation Failure) 271M->136M(494M) 0.244ms
[2020-08-08T13:29:34.056+0300][6.863s][info][gc] GC(206) Pause Young (Allocation Failure) 271M->136M(494M) 0.322ms
[2020-08-08T13:29:34.081+0300][6.888s][info][gc] GC(207) Pause Young (Allocation Failure) 271M->136M(494M) 0.272ms
[2020-08-08T13:29:34.104+0300][6.910s][info][gc] GC(208) Pause Young (Allocation Failure) 270M->136M(494M) 0.324ms
[2020-08-08T13:29:34.130+0300][6.937s][info][gc] GC(209) Pause Young (Allocation Failure) 271M->136M(494M) 0.252ms
[2020-08-08T13:29:34.153+0300][6.959s][info][gc] GC(210) Pause Young (Allocation Failure) 271M->136M(494M) 0.258ms
[2020-08-08T13:29:34.175+0300][6.981s][info][gc] GC(211) Pause Young (Allocation Failure) 271M->136M(494M) 0.313ms
[2020-08-08T13:29:34.196+0300][7.002s][info][gc] GC(212) Pause Young (Allocation Failure) 271M->136M(494M) 0.259ms
